Gol,X,Y,Campeonato,subEventoNome,idTime,idJogador,distanciaCentro,distanciaGol,Angulo
0,27,71,Italiano,Shot,3162,265865,21.0,31.464980533920563,0.20936972062032283
0,24,60,Italiano,Shot,3204,20448,10.0,26.024795868555817,0.2710152135563174
0,19,69,Italiano,Shot,3219,24269,19.0,23.46326916693409,0.2654619792086078
0,20,55,Italiano,Shot,3164,20816,5.0,21.25,0.3374097945749799
0,26,34,Italiano,Shot,3219,256478,16.0,29.213866570517503,0.23354382809639931
1,14,61,Italiano,Shot,3219,134484,11.0,16.346635739503096,0.4009753589018125
0,11,57,Italiano,Shot,3219,24269,7.0,12.413903495677738,0.541048218774014
0,18,59,Italiano,Shot,3164,333571,9.0,19.784653143282544,0.35082550307332194
0,21,56,Italiano,Shot,3164,20479,6.0,22.392241960107523,0.31941343087727586
0,19,25,Italiano,Shot,3219,24838,25.0,25.730623777903247,0.22143679258991875
0,17,50,Eurocopa,Shot,2413,8717,0.0,17.85,0.40447783762626216
0,24,64,Italiano,Free kick shot,3164,20689,14.0,26.79272289260649,0.2561036095715717
0,20,67,Italiano,Shot,3164,20689,17.0,23.72978086708767,0.27267478070201756
0,46,46,Italiano,Shot,3219,256478,4.0,48.36992867474584,0.15083079486711065
0,23,36,Italiano,Shot,3164,37739,14.0,25.807605468156087,0.2645200348901634
1,2,61,Italiano,Shot,3164,20479,11.0,7.452013150820387,0.3498079676417178
0,18,65,Italiano,Shot,3219,137161,15.0,21.266699320769078,0.3053717793740013
0,8,36,Italiano,Shot,3164,20689,14.0,12.384264209067894,0.41390377024114655
0,27,59,Italiano,Shot,3219,24269,9.0,28.947279664935703,0.24655853716809678
1,10,44,Italiano,Shot,3164,20479,6.0,11.200892821556682,0.6011698894359486
0,29,73,Italiano,Free kick shot,3219,134484,23.0,33.92204298092908,0.19353067884333708
0,12,63,Italiano,Shot,3219,137161,13.0,15.17110740849197,0.40228502943306477
0,16,39,Italiano,Shot,3219,21322,11.0,18.25821732809641,0.36693370143647835
0,18,74,Italiano,Shot,3219,134484,24.0,24.506529742091185,0.23139615280601758
0,14,27,Italiano,Shot,3219,137161,23.0,20.966461313249788,0.24730657745765003
0,15,54,Ingles,Shot,1619,383,4.0,15.96316071459534,0.4455153283895856
0,17,77,Italiano,Shot,3219,24269,27.0,25.032478902417953,0.20993259289101712
0,15,40,Italiano,Shot,3164,239298,10.0,17.038559211388737,0.39450787483769706
0,18,27,Italiano,Shot,3315,22383,23.0,24.097977093523845,0.23919503855840518
0,13,28,Italiano,Shot,3315,21861,22.0,19.768978223469215,0.2588043844534658
0,18,63,Italiano,Shot,3193,20749,13.0,20.702958725747386,0.3216256265342819
0,24,61,Italiano,Shot,3193,22020,11.0,26.19470366314534,0.26761029998214175
0,23,32,Italiano,Free kick shot,3315,208696,18.0,26.834911961845524,0.2451102032785123
0,22,44,Italiano,Shot,3315,246063,6.0,23.426907606425566,0.3058968913303828
0,10,65,Italiano,Shot,3193,22020,15.0,14.3287298809071,0.380925130447818
0,28,47,Italiano,Shot,3193,9080,3.0,29.46459740094882,0.24664752235410065
0,28,62,Italiano,Shot,3315,354123,12.0,30.41710045352778,0.23178243711250054
0,23,32,Italiano,Shot,3193,116269,18.0,26.834911961845524,0.2451102032785123
0,19,53,Italiano,Shot,3315,209400,3.0,20.04507420789457,0.3596291964810334
0,25,65,Italiano,Shot,3193,21288,15.0,28.002232053891703,0.2443284781658152
0,19,57,Italiano,Shot,3193,21177,7.0,20.462282375140852,0.3458233703036783
0,10,48,Italiano,Shot,3193,206318,2.0,10.580170130957253,0.662397068973353
1,4,57,Ingles,Shot,1612,120353,7.0,6.192132104533947,0.8891188201608188
0,19,71,Italiano,Shot,3315,354123,21.0,24.17281530976481,0.25041398003209947
0,22,64,Italiano,Shot,3315,209400,14.0,24.827806991355477,0.27338566993338587
0,5,28,Italiano,Shot,3193,116269,22.0,15.23326951117192,0.17397794480936735
0,7,66,Italiano,Shot,3315,20478,16.0,12.735089320456296,0.34697519319792164
0,19,53,Italiano,Shot,3193,520774,3.0,20.04507420789457,0.3596291964810334
0,15,47,Italiano,Shot,3165,20653,3.0,15.87025519643588,0.45032685635196196
0,28,54,Italiano,Shot,3163,333913,4.0,29.514742079171214,0.24583096955691364
0,12,71,Italiano,Shot,3163,213948,21.0,18.57639631360184,0.2712176259591417
0,17,35,Italiano,Shot,3163,354547,15.0,20.339247773700976,0.3155146519967378
0,16,49,Italiano,Shot,3163,333913,1.0,16.812569702457743,0.428417211508841
1,7,40,Italiano,Shot,3165,21438,10.0,9.811855074347562,0.5757983344575113
0,31,45,Italiano,Shot,3165,21291,5.0,32.71184800649453,0.22177863634491618
0,23,46,Italiano,Shot,3163,134508,4.0,24.28955536851179,0.297495169973793
1,14,50,Italiano,Shot,3163,20663,0.0,14.7,0.4880360972577503
0,13,62,Italiano,Shot,3165,21291,12.0,15.721402609182173,0.40392351097823914
0,11,28,Italiano,Shot,3165,21291,22.0,18.381852463775246,0.2548783522683089
0,30,51,Italiano,Shot,3163,388398,1.0,31.506705635467508,0.23124732033766454
0,13,56,Eurocopa,Shot,2413,8140,6.0,14.196214284097012,0.4882107094937715
0,28,63,Italiano,Shot,3165,21291,13.0,30.590235370130774,0.22922068144197508
0,23,65,Italiano,Shot,3163,388398,15.0,26.043905237118338,0.2598638838801138
0,14,48,Italiano,Shot,3163,333913,2.0,14.757371039585607,0.48460536525591696
0,24,33,Italiano,Free kick shot,3163,20663,17.0,27.516222487834334,0.2431141328477867
0,29,50,Italiano,Shot,3163,21314,0.0,30.45,0.23924633732762257
0,12,44,Italiano,Shot,3163,333913,6.0,13.189768762188365,0.5213741842885677
0,16,26,Italiano,Shot,3219,24269,24.0,22.92596780945136,0.23563163825194347
0,25,61,Italiano,Free kick shot,3166,21123,11.0,27.206341172601654,0.2584681483042706
0,6,71,Italiano,Shot,3219,24269,21.0,15.03371211644017,0.21358878179238977
0,6,30,Eurocopa,Shot,10682,77544,20.0,14.446106741956465,0.23188804892968712
0,6,37,Italiano,Shot,3219,22686,13.0,10.540042694410682,0.44102340262668716
0,5,38,Italiano,Shot,3219,22686,12.0,9.40226036652889,0.4734809931229669
0,15,31,Italiano,Shot,3166,20690,19.0,20.014619656640992,0.289401632596817
0,25,32,Italiano,Free kick shot,3166,21123,18.0,28.739389346330935,0.23221001418883105
0,24,38,Italiano,Shot,3219,134484,12.0,26.37953752437673,0.26397568086184464
1,12,42,Italiano,Shot,3166,295273,8.0,13.63084736911099,0.4912343711700846
0,26,44,Italiano,Shot,3219,137161,6.0,27.577164466275356,0.26136221738691673
0,10,61,Italiano,Shot,3166,21123,11.0,12.703247616259395,0.4790511315471671
0,29,66,Italiano,Shot,3166,295273,16.0,32.177049274288656,0.2147401187931269
0,24,39,Italiano,Shot,3166,259292,11.0,26.19470366314534,0.26761029998214175
0,25,72,Italiano,Shot,3219,134484,22.0,29.89234851931176,0.2149409504675732
0,19,30,Italiano,Shot,3219,24269,20.0,23.811814294589148,0.25791147165338396
0,10,30,Italiano,Shot,3219,21322,20.0,16.710774967068403,0.2814322230841747
0,25,23,Italiano,Shot,3219,256478,27.0,31.576336076245454,0.1929108206275765
0,22,34,Italiano,Shot,3166,21123,16.0,25.3331798240963,0.26286752707765737
0,11,40,Italiano,Shot,3166,20796,10.0,13.253395791267987,0.4803553470515795
0,21,84,Italiano,Free kick shot,3219,134484,34.0,31.218784409390448,0.16636632840413973
0,10,35,Italiano,Shot,3219,24269,15.0,14.3287298809071,0.380925130447818
1,2,54,Italiano,Shot,3162,21384,4.0,3.342154993413681,1.7145799379756579
0,30,67,Italiano,Shot,3162,260250,17.0,33.381918758513564,0.20645194674560874
0,32,57,Italiano,Shot,3165,21564,7.0,33.90667338445339,0.21316759103448465
0,30,49,Italiano,Shot,3165,21564,1.0,31.506705635467508,0.23124732033766454
1,11,54,Italiano,Shot,3165,24964,4.0,11.839024453053554,0.588192267514254
0,22,52,Italiano,Shot,3162,3484,2.0,23.136551169091735,0.31331845302661493
0,23,12,Italiano,Shot,3162,265865,38.0,34.5443555447196,0.14871626627478218
0,30,49,Italiano,Shot,3165,86301,1.0,31.506705635467508,0.23124732033766454
0,15,34,Italiano,Shot,3162,265865,16.0,18.873857581321314,0.3244111338463663
0,27,57,Italiano,Shot,3165,21291,7.0,28.71280202279116,0.2505002147733271
0,27,33,Italiano,Shot,3162,20561,17.0,30.42737254512785,0.22363466996702205
0,31,52,Italiano,Shot,3165,21291,2.0,32.57594971754469,0.22359488338017572
0,18,66,Italiano,Shot,3162,20575,16.0,21.572436116489023,0.2970409276906882
0,8,52,Italiano,Shot,3162,21384,2.0,8.5,0.807278894490786
0,12,43,Italiano,Shot,3162,21384,7.0,13.396361446303246,0.5069724665686698
0,23,27,Italiano,Shot,3162,21384,23.0,28.402904781025477,0.2192485398652715
1,21,64,Italiano,Shot,3162,265865,14.0,23.853982895944235,0.28271739483462277
0,12,44,Italiano,Shot,3197,302799,6.0,13.189768762188365,0.5213741842885677
0,10,68,Italiano,Shot,3194,20947,18.0,15.720687007888682,0.3176837118199129
0,11,63,Italiano,Shot,3197,11156,13.0,14.311009747743169,0.415932290325356
0,6,71,Italiano,Shot,3197,69513,21.0,15.03371211644017,0.21358878179238977
0,16,61,Italiano,Shot,3194,328336,11.0,18.25821732809641,0.36693370143647835
0,20,74,Italiano,Free kick shot,3194,343925,24.0,26.16027522790997,0.22521634946408495
0,8,34,Italiano,Shot,3197,11156,16.0,13.368619973654724,0.3560705838299028
0,20,30,Italiano,Shot,3197,21655,20.0,24.698178070456937,0.25217326733637657
0,25,69,Italiano,Shot,3194,22099,19.0,29.01008445351375,0.22797859744767013
0,10,36,Italiano,Shot,3197,11156,14.0,13.894603268895446,0.40423785554982494
0,20,67,Italiano,Shot,3197,20815,17.0,23.72978086708767,0.27267478070201756
0,16,40,Italiano,Shot,3194,22381,10.0,18.013605968822567,0.3764491646534234
0,3,65,Italiano,Shot,3197,368642,15.0,10.24621881476284,0.24662882664554397
0,34,97,Italiano,Shot,3197,21280,47.0,46.98715249938009,0.11852872507231244
0,17,67,Italiano,Shot,3176,447804,17.0,20.9934513598884,0.2967365571334337
0,23,58,Italiano,Shot,3164,14904,8.0,24.703491656039233,0.2879453933895278
0,18,74,Italiano,Shot,3176,338249,24.0,24.506529742091185,0.23139615280601758
0,11,82,Italiano,Free kick shot,3164,20689,32.0,23.791647694096348,0.15180676402435644
0,10,46,Italiano,Shot,3164,20479,4.0,10.817116066678771,0.6382251862369708
0,27,42,Frances,Shot,3804,30427,8.0,28.822950924567042,0.2486373002536444
0,12,68,Italiano,Shot,3164,20689,18.0,17.19447585708852,0.3158311044591509
1,4,41,Italiano,Shot,3164,21376,9.0,7.201562330494682,0.6742728322518933
1,10,49,Italiano,Penalty,3164,20479,1.0,10.520099809412457,0.6686847657975241
0,18,72,Italiano,Shot,3176,338249,22.0,23.700210969525145,0.24716071278714324
0,14,43,Italiano,Shot,3176,269152,7.0,15.388063555886426,0.4488778813145313
0,12,66,Italiano,Shot,3176,338249,16.0,16.33768649472746,0.34891490595427527
0,10,75,Italiano,Shot,3176,269152,25.0,19.347157413945855,0.20982318988570794
0,7,43,Italiano,Shot,3164,21376,7.0,8.644362324659928,0.7201101384716242
0,19,67,Italiano,Shot,3164,37739,17.0,22.805810663074443,0.280596899650947
1,13,46,Italiano,Shot,3176,69400,4.0,13.895412912180769,0.5074894297819179
0,18,74,Italiano,Shot,3176,25541,24.0,24.506529742091185,0.23139615280601758
0,21,22,Italiano,Shot,3176,447804,28.0,28.59095136577305,0.19810894003977406
0,4,15,Italiano,Shot,3176,447804,35.0,23.134444017525038,0.058850312818993354
0,29,33,Italiano,Shot,3176,447804,17.0,32.39297763404902,0.21193622086056002
0,9,73,Italiano,Shot,3176,22380,23.0,17.68629412850527,0.22705100397193015
0,12,62,Italiano,Shot,3176,269152,12.0,14.818906842274163,0.42059329168604304
0,15,28,Italiano,Shot,3176,447804,22.0,21.27328136419015,0.25673243195727585
0,10,38,Italiano,Shot,3176,447804,12.0,13.080137613954985,0.45351561115002464
0,2,51,Italiano,Shot,3176,86328,1.0,2.198294793698061,2.0790424128399163
0,21,53,Italiano,Shot,3176,3710,3.0,22.136056559378414,0.3265320893929211
0,18,67,Italiano,Shot,3164,20523,17.0,21.893206708931423,0.28864440517234924
0,10,42,Italiano,Shot,3164,20479,8.0,11.717081547894082,0.5552607966192705
0,9,39,Italiano,Shot,3176,447804,11.0,11.850105484762572,0.49865017428260083
0,24,57,Italiano,Shot,3176,86328,7.0,25.607469613376484,0.27964677433052354
1,10,50,Italiano,Penalty,3193,22020,0.0,10.5,0.6708031670148004
0,15,24,Italiano,Shot,3193,9080,26.0,23.10135277424246,0.21806976890527666
0,28,34,Italiano,Free kick shot,3159,20443,16.0,31.185252925060585,0.22072390870195313
1,12,42,Italiano,Shot,3159,89186,8.0,13.63084736911099,0.4912343711700846
0,29,30,Italiano,Free kick shot,3159,20443,20.0,33.10894894133609,0.20301258461768168
0,27,45,Italiano,Shot,3159,89186,5.0,28.535679420683156,0.2535383833048872
0,12,54,Italiano,Shot,3159,3323,4.0,12.86545762886031,0.545034060148062
0,7,41,Italiano,counter_attack,3193,22020,9.0,9.393880987110705,0.6232345110872599
0,27,62,Italiano,Shot,3193,21288,12.0,29.40344367586899,0.23914323833670167
0,12,53,Italiano,Shot,3159,89186,3.0,12.75,0.5537770359226951
0,4,39,Italiano,Shot,3159,14943,11.0,8.292315719990405,0.5068860882826424
0,20,39,Italiano,Shot,3159,3323,11.0,22.18383420421276,0.3107019491679012
0,17,46,Italiano,Shot,3159,14943,4.0,18.038361899019545,0.3966126372830685
0,4,57,Italiano,Shot,3159,14943,7.0,6.192132104533947,0.8891188201608188
1,11,48,Italiano,Penalty,3159,89186,2.0,11.622929923216434,0.6071775870131543
0,8,75,Italiano,Shot,3159,3323,25.0,18.29268979674668,0.1891283495538501
0,11,57,Italiano,Shot,3159,3323,7.0,12.413903495677738,0.541048218774014
1,11,63,Italiano,Shot,3159,20751,13.0,14.311009747743169,0.415932290325356
0,22,23,Italiano,Shot,3193,116269,27.0,29.0105584227536,0.20139609393755492
0,24,67,Italiano,Shot,3193,21288,17.0,27.516222487834334,0.2431141328477867
0,16,55,Italiano,Shot,3159,20443,5.0,17.11147275952599,0.41461770573581336
0,11,35,Italiano,Shot,3193,20506,15.0,15.115058716392735,0.37455292140405577
1,14,72,Italiano,Shot,3159,89186,22.0,20.508047201037936,0.25835749013039877
0,11,62,Italiano,Shot,3157,351010,12.0,13.93709080116794,0.43731158474742216
0,31,36,Italiano,Shot,3157,14922,14.0,33.79811385269894,0.2080044914320849
0,13,44,Italiano,Shot,3173,50073,6.0,14.196214284097012,0.4882107094937715
0,9,65,Italiano,Shot,3173,21865,15.0,13.578107379160027,0.3844644915514975
0,28,69,Italiano,Shot,3157,20943,19.0,31.8885951399556,0.21126015141229107
0,25,45,Italiano,Shot,3173,116171,5.0,26.45042532739313,0.27301649735057554
0,7,32,Italiano,Shot,3173,286223,18.0,13.817108959547216,0.29428099981910055
1,9,50,Alemao,Shot,2454,15014,0.0,9.45,0.7390235358439742
0,25,41,Italiano,Shot,3173,20850,9.0,26.893958429357326,0.2643417647555585
0,13,70,Italiano,Shot,3157,20449,20.0,18.85,0.28430431212281077
0,10,32,Italiano,Shot,3157,351010,18.0,15.720687007888682,0.3176837118199129
0,3,43,Italiano,Shot,3157,3526,7.0,5.533985905294664,0.9290767589440118
0,20,63,Italiano,Shot,3173,23314,13.0,22.636309328156834,0.2988273475066449
0,21,32,Italiano,Shot,3157,20449,18.0,24.961820847045594,0.25879487048867217
0,3,46,Italiano,Shot,3157,20449,4.0,4.084421623681865,1.429201045967813
0,26,51,Italiano,Shot,3173,286223,1.0,27.307736998880006,0.26639593140038675
0,22,20,Italiano,Shot,3157,15524,30.0,30.23011743278547,0.18562142503361556
0,20,40,Italiano,Shot,3173,20850,10.0,21.982947936980608,0.3161889834941675
1,11,62,Italiano,Shot,3173,116171,12.0,13.93709080116794,0.43731158474742216
0,26,62,Italiano,Shot,3157,11063,12.0,28.392428568194024,0.24693951612773496
0,9,32,Frances,Shot,3770,25605,18.0,15.039697470361562,0.3142956852066102
0,12,57,Alemao,Shot,2481,14997,7.0,13.396361446303246,0.5069724665686698
1,25,62,Italiano,Free kick shot,3157,11063,12.0,27.384347719089458,0.2552049744911656
0,4,40,Italiano,Shot,3173,21865,10.0,7.738862965578341,0.5842369076531417
0,22,69,Italiano,Shot,3173,21865,19.0,26.194131022043848,0.2462482602502879
0,21,34,Italiano,Shot,3157,20943,16.0,24.379550857224586,0.2709888852947542
0,11,33,Italiano,Shot,3187,122,17.0,15.984523765192382,0.33596709169430355
1,9,67,Italiano,Shot,3172,20404,17.0,14.53977303811858,0.3360930094197185
0,22,47,Italiano,Shot,3172,49991,3.0,23.182159088402443,0.3121359581023169
0,23,68,Italiano,Shot,3172,20820,18.0,26.834911961845524,0.2451102032785123
0,20,23,Italiano,Shot,3172,21077,27.0,27.367910040775858,0.2060057890986383
0,23,54,Italiano,Shot,3172,20820,4.0,24.28955536851179,0.297495169973793
0,11,34,Italiano,Shot,3172,20841,16.0,15.542281042369552,0.3548588071854964
0,10,44,Italiano,Shot,3172,41034,6.0,11.200892821556682,0.6011698894359486
0,10,37,Italiano,Shot,3172,86366,13.0,13.477852202780678,0.4284956183822145
0,26,38,Italiano,Shot,3187,99902,12.0,28.392428568194024,0.24693951612773496
0,29,48,Italiano,Shot,3187,21315,2.0,30.477737776941385,0.23882130747035027
1,20,54,Italiano,Shot,3187,99902,4.0,21.160340261914506,0.34014177905248677
1,7,54,Italiano,Shot,3187,122,4.0,7.796313231265146,0.848710701766978
0,13,39,Italiano,Shot,3172,21620,11.0,15.409250468468608,0.41949264517163204
0,31,49,Italiano,Free kick shot,3172,20820,1.0,32.55648936848075,0.22385673776569123
0,10,25,Italiano,Shot,3187,3313,25.0,19.347157413945855,0.20982318988570794
0,9,63,Italiano,Shot,3187,122,13.0,12.676947582127173,0.43901933687539196
1,12,43,Italiano,Shot,3187,284315,7.0,13.396361446303246,0.5069724665686698
0,10,54,Italiano,Shot,3161,20556,4.0,10.817116066678771,0.6382251862369708
0,5,39,Italiano,Shot,3161,206314,11.0,8.870456583513613,0.5320024734138117
0,25,60,Italiano,Shot,3158,8306,10.0,27.04279016669693,0.26151962090499054
0,8,32,Italiano,Shot,3158,8327,18.0,14.403124660989365,0.3068516613729326
0,26,64,Italiano,Shot,3158,20879,14.0,28.77672670753225,0.240537542162153
1,8,47,Italiano,Shot,3158,8327,3.0,8.623369411082885,0.7896535819599936
0,20,38,Italiano,Shot,3158,8327,12.0,22.401785643113364,0.3049000780893932
0,32,64,Italiano,Shot,3161,20556,14.0,34.8104869256378,0.202427015554896
0,26,68,Italiano,Shot,3158,20879,18.0,29.70151511286924,0.2260854287772388
0,14,67,Italiano,Shot,3161,206314,17.0,18.390010875472587,0.31991607427082147
0,8,30,Italiano,Shot,3158,114,20.0,15.477725931156682,0.2654567711126684
0,27,37,Italiano,Shot,3158,20438,13.0,29.582511725680092,0.2363205341625181
0,23,28,Italiano,Shot,3158,3475,22.0,28.06621634634779,0.22445498328352656
0,12,33,Italiano,Shot,3158,8327,17.0,16.758952831248138,0.33206626567067177
0,24,62,Italiano,Shot,3161,70965,12.0,26.37953752437673,0.26397568086184464
0,22,28,Italiano,Shot,3158,3475,22.0,27.167995877502634,0.22922448282251776
0,13,65,Italiano,Shot,3161,14812,15.0,16.77453427073312,0.3568783542073093
1,13,59,Italiano,Shot,3161,206314,9.0,14.85075755643462,0.4494261620364326
0,10,59,Italiano,Shot,3158,20418,9.0,12.019671376539376,0.5303396409372801
0,12,55,Italiano,Shot,3161,116349,5.0,13.012397934277908,0.5341519416725077
0,8,64,Italiano,Shot,3158,20879,14.0,12.384264209067894,0.41390377024114655
1,12,41,Italiano,Shot,3161,206314,9.0,13.891814136389819,0.4744514361613353
0,11,69,Italiano,Shot,3161,206314,19.0,16.909316958410827,0.3008128276935503
0,14,47,Italiano,Shot,3158,20879,3.0,14.82877270713932,0.4803789265972236
0,12,46,Italiano,Shot,3158,20879,4.0,12.86545762886031,0.545034060148062
1,3,46,Italiano,Shot,3161,116349,4.0,4.084421623681865,1.429201045967813
0,19,59,Italiano,Shot,3158,350032,9.0,20.790021645010377,0.3354910763529341
0,21,27,Italiano,Free kick shot,3158,8306,23.0,26.640289037471046,0.2277792970367118
0,9,31,Italiano,Shot,3161,70965,19.0,15.550723455839602,0.29404598468395515
0,7,11,Italiano,Free kick shot,3161,70965,39.0,26.39403341666446,0.07858215339107469
0,5,37,Italiano,Shot,3163,333913,13.0,9.948115399411085,0.4221128427487011
0,14,69,Italiano,Shot,3163,333913,19.0,19.199283840810313,0.2941379108771195
0,30,63,Italiano,Shot,3163,134508,13.0,32.613685777599564,0.21611749418697704
0,28,72,Italiano,Shot,3163,134508,22.0,32.69327147900619,0.2011435031488508
0,13,25,Italiano,Shot,3204,20476,25.0,21.22227603250886,0.22478665008704846
1,11,31,Italiano,Shot,3204,20476,19.0,16.909316958410827,0.3008128276935503
0,27,57,Italiano,Shot,3204,20911,7.0,28.71280202279116,0.2505002147733271
0,30,54,Italiano,Shot,3163,213948,4.0,31.607119451161633,0.2298123614854746
0,14,37,Italiano,Shot,3163,213948,13.0,16.955603793436552,0.37409046709081273
0,27,70,Italiano,Shot,3163,213948,20.0,31.188499482982508,0.2130378993837282
0,24,31,Italiano,Shot,3163,248950,19.0,28.063543967218397,0.23391253649325264
0,10,54,Italiano,Shot,3204,20476,4.0,10.817116066678771,0.6382251862369708
1,3,65,Italiano,Shot,3204,226200,15.0,10.24621881476284,0.24662882664554397
0,9,37,Italiano,Shot,3204,20448,13.0,12.676947582127173,0.43901933687539196
0,4,42,Italiano,Shot,3204,20503,8.0,6.684309986827362,0.7766862454976036
1,7,42,Italiano,Shot,3163,394,8.0,9.003471552684553,0.6717464204924444
0,29,50,Italiano,Shot,3204,21517,0.0,30.45,0.23924633732762257
0,28,54,Italiano,Shot,3163,213948,4.0,29.514742079171214,0.24583096955691364
1,10,50,Italiano,Penalty,3163,20663,0.0,10.5,0.6708031670148004
